address,first_apparition_date,total_received,nb_transactions,nb_cb_transactions,nb_tx_in,nb_tx_out,total_sent,last_activity_date,activity_range,oldness,activity_range_days,oldness_days,balance,component,in_degree,out_degree,address_id,encoding
111nstituteNewGovernmentXXXawGTRq,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602746,base58
111nstitutedAmongMenXXXXXXXYkWtwg,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602738,base58
111nvariab1yTheSameobjectXXUn1YFH,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602767,base58
111sTheRightofThePeop1eToXXbroa6L,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602744,base58
111sTheirDutyToThrowoffSuchXCtsMs,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602771,base58
111tsPowers1nSuchFormAsToXXXgZCNB,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602749,base58
11A11MenAreCreatedEqua1ThatUc5DN6,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602730,base58
11A1terorToAbo1ish1tAndToXXZkk4A2,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602745,base58
11Abo1ishingTheFormsToWhichUzLQPe,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602763,base58
11According1yA11ExperienceXa9BMYj,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602758,base58
11AmongTheseAreLifeLibertyXXmDD9E,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602734,base58
11AndThePursuitofXXXXXXXXXXThdsC2,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602735,base58
11AndToAssumeAmongThePowersUymn1A,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602719,base58
11ChangedForLightAndXXXXXXXVf8PSj,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602756,base58
11ConnectedThemWithAnotherXUQmiDR,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602718,base58
11CreatorWithCertainXXXXXXXWyF2xW,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602732,base58
11DerivingTheirJustPowersXXWNT4re,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602739,base58
11Despotism1t1sTheirRight1tZZ4JSh,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602770,base58
11DestructiveofTheseEnds1tXb3kNEH,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602743,base58
11EffectTheirSafetyAndXXXXXajfUiY,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602751,base58
11Equa1StationToWhichTheXXXYSHoz9,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602721,base58
11Estab1ishedShou1dNotBeXXXUXfxjV,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602755,base58
11Events1tBecomesNecessaryXYC2rJ5,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602715,base58
11Evi1sAreSufferab1eThanToXWLjkGA,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602761,base58
11EvincesADesignToReduceXXXSgGf9d,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602768,base58
11FormofGovernmentBecomesXXWrE93X,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602742,base58
11ForonePeop1eToDisso1veTheXKXUiD,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602716,base58
11FromTheConsentofTheXXXXXXTr4WfT,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602740,base58
11GodEntit1eThemADecentXXXXcjskhu,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602723,base58
11GovernedThatWheneverAnyXXWxxeQL,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602741,base58
11GovernmentAndToProvideNewaafSiN,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602772,base58
11GovernmentsLongXXXXXXXXXXXqCAG8,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602754,base58
11GuardsForTheirFutureXXXXXXGgYCT,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602773,base58
11HappinessPrudence1ndeedXXZamdTE,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602752,base58
11HappinessthatToSecureXXXXUDxNmz,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602736,base58
11HathShewnThatMankindAreXXbiEPa8,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602759,base58
11LawsofNatureAndofNaturesXXojfoV,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602722,base58
11Laying1tsFoundationonSuchaeEHdW,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602747,base58
11LongTrainofAbusesAndXXXXXXB9THh,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602765,base58
11MankindRequiresThatTheyXXYj2Awk,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602725,base58
11MoreDisposedToSufferWhi1eVHbkJh,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602760,base58
11Po1itica1BandsWhichHaveXXXZ78wj,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602717,base58
11Princip1esAndorganizingXXWSoCxG,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602748,base58
11RespectToTheopinionsofXXXX46Td1,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602724,base58
11RightThemse1vesByXXXXXXXXYGm9w3,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602762,base58
11SecurityXXXXXXXXXXXXXXXXXcKTtqh,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602774,base58
11SeparationWeHo1dTheseXXXXTtordr,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602728,base58
11Shou1dDec1areTheCausesXXXcPaDXq,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602726,base58
11ThemSha11SeemMostLike1yToX6dnZ2,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602750,base58
11ThemUnderAbso1uteXXXXXXXXXMC3HG,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602769,base58
11TheseRightsGovernmentsAreU6x6kQ,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602737,base58
11TheyAreAccustomedButWhenASxgnHz,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602764,base58
11TheyAreEndowedByTheirXXXXXWzN9m,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602731,base58
11TransientCausesAndXXXXXXXYbAnJv,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602757,base58
11TruthsToBeSe1fevidentThatYVPPLp,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602729,base58
11Una1ienab1eRightsThatXXXXaF3ccG,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602733,base58
11UsurpationsPursuingXXXXXXYpTgd3,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602766,base58
11When1nTheCourseofHumanXXXXdfMdQ,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602714,base58
11Which1mpe1ThemToTheXXXXXXRm6BjA,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602727,base58
11Wi11DictateThatXXXXXXXXXXbVNCX4,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602753,base58
11ofTheEarthTheSeparateAndXZgdZxL,2011-12-01 03:11:24,1,1,0,0,1,0,2011-12-01 03:11:24,0 days 00:00:00,4543 days 08:23:08.846248,0,4543,1,out,1,0,2602720,base58
111dentifieron1yLettersXXXXasmS9N,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603346,base58
111dentifiersA1waysHaveToXXZPZVdN,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603350,base58
111nAsMuchDetai1AsTheTe11erbrzo2d,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603278,base58
111nModernPerformancesTheXXUyFRJp,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603317,base58
111nToSeeATa1entAgentThoseXZxb7hQ,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603261,base58
111ncestRapeChi1dSexua1XXXXYKzGT2,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603289,base58
111ncredu1ityorBewi1dermentXenioh,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603334,base58
111nformationWhen1t1s1nFactY2Eaom,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603332,base58
111nterestedAndAP1eaFromTheZMwnkD,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603268,base58
111ntriguedAgentAsksWhatTheWEuNsd,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603294,base58
111sA1soThePossibi1ityofAXXVkZFLG,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603273,base58
111sLost1notherTe11ingsofXXY98zfL,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603335,base58
111sToSignificant1yXXXXXXXXUmLLXg,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603286,base58
111sUsua11yKnownBeforehandXUSoxSX,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603320,base58
11A1soBeginWithAnUnder1ineXd7Ciet,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603352,base58
11ARatherBawdyJokeRatherXXXXhZZCF,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603308,base58
11AVa1id1dentifier1sAXXXXXXcrnyki,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603340,base58
11AbuseCoprophi1iaXXXXXXXXXXeNnbq,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603290,base58
11Act1sCa11edAndTheProudXXXYrUZGD,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603295,base58
11AdditionVariab1eXXXXXXXXXZ6DSMf,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603349,base58
11AgentTheAct1t1sDescribedXTzkQtr,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603277,base58
11AnswerSometimesDe1iveredXWuCaUq,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603296,base58
11Antic1imaxAsThePunch1ineXTrBfmb,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603319,base58
11Anywhere1nNoCaseCanTheyXXU2ox3g,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603360,base58
11Aristocrat1sHasFaded1nXXXZFzPB7,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603305,base58
11AristocratsTheAddedSetupXc9FJCx,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603326,base58
11AristocratsThePunch1ineXXWtQ62A,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603298,base58
11BecauseTheSenseofWhatAnXXadytiG,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603304,base58
11BeginWithADigitXXXXXXXXXXWEE9Z4,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603361,base58
11BeginWithALetterTheyCanXXYLg4Cx,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603351,base58
11BeginsWithAFami1yActGoingY3Q4qw,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603260,base58
11ByTheAgentWhatDoYouCa11XXTr8amS,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603338,base58
11ByTheAudienceSomeVersionsYvdBMD,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603321,base58
11ByThePunch1ine1Ca111tTheXXtn8R3,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603325,base58
11Ca11AnActLikeThatFo11owedX6jjJY,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603324,base58
11CharacterBut1nSomeCasesXXXwT68s,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603353,base58
11CharactersAreVa1id1nXXXXXYsNxui,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603348,base58
11CharactersNeitherSpacesXXXe2iZS,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603343,base58
11Compi1erSpecificKeywordsXaxPLbT,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603355,base58
11ContainingTwoSuccessiveXXXP9SE3,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603358,base58
11Context1nWhichTheorigina1agBCbr,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603302,base58
11CoprophagyBestia1ityAndXXUYKpZU,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603291,base58
11Debonairesorigina11yTheXXXh9Gxo,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603312,base58
11DecadenceofTheAristocracyWCVpT9,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603316,base58
11Description1sCrudeXXXXXXXUZEfSe,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603284,base58
11DigitsAndSing1eUnderscoreYcLJ3F,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603347,base58
11Fami1yMemberUsua11yTheXXXWZGoMP,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603264,base58
11Father1fTheWho1eFami1y1sXYN36Gg,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603269,base58
11FatherTheAgentAsksWhatXXXYuQUYd,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603265,base58
11Fo11owoneofAFewBasicFormsc6f63a,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603280,base58
11HumorofThePunchLineWas1nXUJGC2L,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603313,base58
11HumourLiesMore1nTheXXXXXXW7JSyt,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603318,base58
11Joke1nWhichThePitchmanXXXX3Kg3A,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603328,base58
11Joke1sKnownThePrestigeXXXZNB1xy,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603303,base58
11LessSensib1eQuestionAskedYUvGSr,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603337,base58
11LettersDigitsorUnderscoreXxKXn4,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603342,base58
11ManyCountriesTheFina1LineYWGfVo,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603306,base58
11MayBeModified1nSomeXXXXXXXmgkqP,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603299,base58
11MaySimp1yBeSeenAsTheEndofZArr1r,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603307,base58
11MeantToBeAnAdLibXXXXXXXXXZzH263,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603282,base58
11MeantToBeAnExpressionofXXafkC7o,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603333,base58
11MisunderstandsTheMeaningXa2a8yY,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603329,base58
11MurderAreCommonThemesTheXXd1GpA,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603292,base58
11Neutra1observerTe11ingTheUpbBR5,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603274,base58
11NorPunctuationMarksorXXXXXwb6RV,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603344,base58
11PerformanceToTheTa1entXXXY2SKSy,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603276,base58
11PerformedForTheAgentXXXXXVMs23z,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603271,base58
11PrefersWhi1eMostTe11ingsXaCqNJ4,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603279,base58
11PresentTheActMayBeXXXXXXXZyNvW2,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603270,base58
11PunchLineTheShockedorXXXXUje6qj,2011-12-01 05:36:47,1,1,0,0,1,0,2011-12-01 05:36:47,0 days 00:00:00,4543 days 05:57:45.846248,0,4543,1,out,1,0,2603293,base58
